,Date,HomeTeam,AwayTeam,FTHG,FTAG,HomeResult,AwayResult,scoredhome,scoredaway,concededhome,concededaway,winshome,winsaway
290,2010-03-15,Liverpool,Portsmouth,4,1,1.0,0.0,37,8,13,29,12.0,3.0
291,2010-03-16,Wigan,Aston Villa,1,2,0.0,1.0,13,16,20,12,6.5,8.5
292,2010-03-20,Arsenal,West Ham,2,0,1.0,0.0,43,13,15,29,13.5,3.5
293,2010-03-20,Aston Villa,Wolves,2,2,0.5,0.5,25,15,12,29,10.0,5.0
294,2010-03-20,Everton,Bolton,2,0,1.0,0.0,30,14,18,33,11.5,4.5
295,2010-03-20,Portsmouth,Hull,3,2,1.0,0.0,20,10,24,42,5.0,2.0
296,2010-03-20,Stoke,Tottenham,1,2,0.0,1.0,21,22,19,19,8.5,8.5
297,2010-03-20,Sunderland,Birmingham,3,1,1.0,0.0,27,16,16,24,10.5,6.0
298,2010-03-20,Wigan,Burnley,1,0,1.0,0.0,14,11,20,47,7.5,0.5
299,2010-03-21,Blackburn,Chelsea,1,1,0.5,0.5,22,25,13,15,10.5,9.0
300,2010-03-21,Fulham,Man City,1,2,0.0,1.0,22,25,11,23,10.0,8.5
301,2010-03-21,Man United,Liverpool,2,1,1.0,0.0,44,13,9,19,14.5,6.0
302,2010-03-23,West Ham,Wolves,1,3,0.0,1.0,25,18,25,30,7.0,6.0
303,2010-03-24,Aston Villa,Sunderland,1,1,0.5,0.5,26,14,13,31,10.5,3.0
304,2010-03-24,Blackburn,Birmingham,2,1,1.0,0.0,24,17,14,26,11.5,6.0
305,2010-03-24,Man City,Everton,0,2,0.0,1.0,30,20,16,24,11.0,6.0
306,2010-03-24,Portsmouth,Chelsea,0,5,0.0,1.0,20,30,29,15,5.0,10.0
307,2010-03-27,Birmingham,Arsenal,1,1,0.5,0.5,16,31,11,19,10.5,10.0
308,2010-03-27,Bolton,Man United,0,4,0.0,1.0,22,32,27,16,7.5,10.0
309,2010-03-27,Chelsea,Aston Villa,7,1,1.0,0.0,52,17,14,19,14.5,8.5
310,2010-03-27,Hull,Fulham,2,0,1.0,0.0,21,11,22,25,8.5,4.0
311,2010-03-27,Tottenham,Portsmouth,2,0,1.0,0.0,35,8,10,31,12.0,3.0
312,2010-03-27,West Ham,Stoke,0,1,0.0,1.0,25,9,26,16,7.0,6.5
313,2010-03-27,Wolves,Everton,0,0,0.5,0.5,10,20,20,24,6.0,6.5
314,2010-03-28,Burnley,Blackburn,0,1,0.0,1.0,20,11,18,36,8.5,3.5
315,2010-03-28,Liverpool,Sunderland,3,0,1.0,0.0,40,14,13,34,13.0,3.0
316,2010-03-29,Man City,Wigan,3,0,1.0,0.0,33,15,16,42,12.0,4.0
317,2010-04-03,Arsenal,Wolves,1,0,1.0,0.0,44,18,15,31,14.5,6.0
318,2010-04-03,Bolton,Aston Villa,0,1,0.0,1.0,22,18,28,19,7.5,9.5
319,2010-04-03,Burnley,Man City,1,6,0.0,1.0,21,31,24,24,8.5,9.5
320,2010-04-03,Man United,Chelsea,1,2,0.0,1.0,45,32,11,16,14.5,11.0
321,2010-04-03,Portsmouth,Blackburn,0,0,0.5,0.5,20,11,29,36,5.5,4.0
322,2010-04-03,Stoke,Hull,2,0,1.0,0.0,23,10,19,44,9.5,2.0
323,2010-04-03,Sunderland,Tottenham,3,1,1.0,0.0,30,23,17,22,11.5,8.5
324,2010-04-04,Birmingham,Liverpool,1,1,0.5,0.5,17,14,12,20,11.0,6.5
325,2010-04-04,Everton,West Ham,2,2,0.5,0.5,32,15,20,31,12.0,4.0
326,2010-04-04,Fulham,Wigan,2,1,1.0,0.0,24,16,12,44,11.0,4.0
327,2010-04-10,Hull,Burnley,1,4,0.0,1.0,22,15,26,48,8.5,1.5
328,2010-04-10,West Ham,Sunderland,1,0,1.0,0.0,26,14,26,35,8.0,3.0
329,2010-04-11,Blackburn,Man United,0,0,0.5,0.5,24,32,14,16,12.0,10.5
330,2010-04-11,Liverpool,Fulham,0,0,0.5,0.5,40,11,13,25,13.5,4.5
331,2010-04-11,Man City,Birmingham,5,1,1.0,0.0,38,18,17,31,13.0,6.0
332,2010-04-11,Wolves,Stoke,0,0,0.5,0.5,10,9,20,16,6.5,7.0
333,2010-04-13,Chelsea,Bolton,1,0,1.0,0.0,53,14,14,34,15.5,4.5
334,2010-04-14,Aston Villa,Everton,2,2,0.5,0.5,28,22,15,26,11.0,7.0
335,2010-04-14,Tottenham,Arsenal,2,1,1.0,0.0,37,32,11,21,13.0,10.0
336,2010-04-14,Wigan,Portsmouth,0,0,0.5,0.5,14,8,20,31,8.0,3.5
337,2010-04-17,Birmingham,Hull,0,0,0.5,0.5,17,10,12,44,11.5,2.5
338,2010-04-17,Blackburn,Everton,2,3,0.0,1.0,26,25,17,28,12.0,8.0
339,2010-04-17,Fulham,Wolves,0,0,0.5,0.5,24,18,12,31,11.5,6.5
340,2010-04-17,Man City,Man United,0,1,0.0,1.0,38,33,18,16,13.0,11.5
341,2010-04-17,Stoke,Bolton,1,2,0.0,1.0,24,16,21,35,9.5,5.5
342,2010-04-17,Sunderland,Burnley,2,1,1.0,0.0,32,16,18,50,12.5,1.5
343,2010-04-17,Tottenham,Chelsea,2,1,1.0,0.0,39,33,12,18,14.0,11.0
344,2010-04-18,Portsmouth,Aston Villa,1,2,0.0,1.0,21,20,31,20,5.5,10.5
345,2010-04-18,Wigan,Arsenal,3,2,1.0,0.0,17,34,22,24,9.0,10.0
346,2010-04-19,Liverpool,West Ham,3,0,1.0,0.0,43,15,13,34,14.5,4.0
347,2010-04-21,Hull,Aston Villa,0,2,0.0,1.0,22,22,28,20,8.5,11.5
348,2010-04-24,Arsenal,Man City,0,0,0.5,0.5,44,31,15,24,15.0,10.0
349,2010-04-24,Bolton,Portsmouth,2,2,0.5,0.5,24,10,30,33,8.0,4.0
350,2010-04-24,Hull,Sunderland,0,1,0.0,1.0,22,15,29,35,8.5,4.0
351,2010-04-24,Man United,Tottenham,3,1,1.0,0.0,48,24,12,25,15.5,8.5
352,2010-04-24,West Ham,Wigan,3,2,1.0,0.0,29,18,28,47,9.0,4.0
353,2010-04-24,Wolves,Blackburn,1,1,0.5,0.5,11,12,21,37,7.0,4.5
354,2010-04-25,Aston Villa,Birmingham,1,0,1.0,0.0,29,18,15,32,12.0,6.0
355,2010-04-25,Burnley,Liverpool,0,4,0.0,1.0,21,18,28,20,8.5,7.5
356,2010-04-25,Chelsea,Stoke,7,0,1.0,0.0,60,9,14,23,16.5,7.0
357,2010-04-25,Everton,Fulham,2,1,1.0,0.0,34,12,21,27,13.0,4.5
358,2010-05-01,Birmingham,Burnley,2,1,1.0,0.0,19,17,13,52,12.5,1.5
359,2010-05-01,Man City,Aston Villa,3,1,1.0,0.0,41,23,19,23,14.0,11.5
360,2010-05-01,Portsmouth,Wolves,3,1,1.0,0.0,24,19,32,34,6.5,6.5
361,2010-05-01,Stoke,Everton,0,0,0.5,0.5,24,25,21,28,10.0,8.5
362,2010-05-01,Tottenham,Bolton,1,0,1.0,0.0,40,16,12,36,15.0,5.5
363,2010-05-02,Fulham,West Ham,3,2,1.0,0.0,27,17,14,37,12.5,4.0
364,2010-05-02,Liverpool,Chelsea,0,2,0.0,1.0,43,35,15,18,14.5,12.0
365,2010-05-02,Sunderland,Man United,0,1,0.0,1.0,32,34,19,16,12.5,12.5
366,2010-05-03,Blackburn,Arsenal,2,1,1.0,0.0,28,35,18,26,13.0,10.0
367,2010-05-03,Wigan,Hull,2,2,0.5,0.5,19,12,24,46,9.5,3.0
368,2010-05-05,Fulham,Stoke,0,1,0.0,1.0,27,10,15,23,12.5,8.0
369,2010-05-05,Man City,Tottenham,0,1,0.0,1.0,41,25,20,25,14.0,9.5
370,2010-05-09,Arsenal,Fulham,4,0,1.0,0.0,48,12,15,31,16.0,4.5
371,2010-05-09,Aston Villa,Blackburn,0,1,0.0,1.0,29,13,16,37,12.0,5.5
372,2010-05-09,Bolton,Birmingham,2,1,1.0,0.0,26,19,31,34,9.0,6.0
373,2010-05-09,Burnley,Tottenham,4,2,1.0,0.0,25,27,30,29,9.5,9.5
374,2010-05-09,Chelsea,Wigan,8,0,1.0,0.0,68,18,14,55,17.5,4.0
375,2010-05-09,Everton,Portsmouth,1,0,1.0,0.0,35,10,21,34,14.0,4.0
376,2010-05-09,Hull,Liverpool,0,0,0.5,0.5,22,18,29,20,9.0,8.0
377,2010-05-09,Man United,Stoke,4,0,1.0,0.0,52,10,12,27,16.5,8.0
378,2010-05-09,West Ham,Man City,1,1,0.5,0.5,30,32,29,25,9.5,10.5
379,2010-05-09,Wolves,Sunderland,2,1,1.0,0.0,13,16,22,37,8.0,4.0
